param,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,participant_id
log_lik[4057],1.27981,0.000419256,0.024146,0.0235768,1.2391,1.27998,1.31957,3425.69,2433.66,0.300557,1.00092,nh
log_lik[4058],1.55726,0.00026759,0.0120879,0.0121197,1.53672,1.55755,1.57723,2077.98,2190.72,0.182314,1.00053,nh
log_lik[4059],1.15981,0.000310674,0.0123321,0.0123099,1.13922,1.15983,1.17942,1628.65,2519.04,0.142891,1.00325,nh
log_lik[4060],1.76443,0.00024849,0.0158089,0.0158907,1.73866,1.76436,1.79049,4130.17,2507.84,0.362365,1.00218,nh
log_lik[4061],1.65167,0.000292969,0.0119533,0.0119829,1.63208,1.65155,1.67114,1692.13,2339.75,0.148461,1.00242,nh
log_lik[4062],1.28197,0.000446733,0.0271574,0.0265903,1.23664,1.28185,1.3276,3835.03,2613.31,0.336471,1.00077,nh
log_lik[4063],1.80585,0.000305253,0.0228052,0.0230367,1.76792,1.80586,1.84233,5657.68,2822.65,0.496383,0.99993,nh
log_lik[4064],1.82719,0.000291216,0.0211715,0.0214524,1.79185,1.82731,1.86101,5333.71,2699.65,0.46796,1.00003,nh
log_lik[4065],1.4768,0.000363428,0.0263511,0.0261942,1.43248,1.47721,1.52068,5307.64,2367.84,0.465673,1.00091,nh
log_lik[4066],1.54076,0.000300825,0.0187281,0.0185432,1.51008,1.54077,1.5713,3947.46,2427.99,0.346335,1.00111,nh
log_lik[4067],1.62471,0.000259337,0.0135768,0.0137495,1.60231,1.62491,1.64684,2802.21,2362.68,0.245856,1.0003,nh
log_lik[4068],1.68215,0.000257825,0.0182618,0.0186589,1.65209,1.68237,1.71177,5134.09,2298.6,0.450445,1.0007,nh
log_lik[4069],1.44029,0.000447458,0.0281581,0.028573,1.39331,1.44066,1.48674,4040.93,2866.52,0.354536,1.00068,nh
log_lik[4070],-2.90692,0.00200176,0.101017,0.101682,-3.07909,-2.90345,-2.74949,2593.04,2136.21,0.227503,1.00037,nh
log_lik[4071],1.66076,0.000293866,0.0120278,0.0120367,1.64099,1.66066,1.68027,1702.31,2190.9,0.149355,1.00229,nh
log_lik[4072],1.67006,0.000289287,0.012281,0.0126,1.65028,1.66984,1.69027,1827.41,2405.24,0.16033,1.00105,nh
log_lik[4073],1.61088,0.000445992,0.0294496,0.0294392,1.56166,1.61088,1.65842,4414.65,2807.56,0.387324,0.999554,nh
log_lik[4074],1.82863,0.000280944,0.0174341,0.017865,1.80023,1.82877,1.85684,3836.66,2474.25,0.336614,0.999663,nh
log_lik[4075],1.67385,0.000266044,0.0191578,0.0195989,1.64241,1.67414,1.70506,5255.71,2348.62,0.461116,1.00091,nh
log_lik[4076],1.67721,0.000249568,0.015936,0.0162647,1.65103,1.67765,1.70287,4180.11,2409.64,0.366747,1.00045,nh
log_lik[4077],1.66013,0.000413236,0.0292543,0.0300458,1.61158,1.66021,1.70782,5071.62,2933.77,0.444965,0.999784,nh
log_lik[4078],1.70095,0.000302343,0.0227968,0.0227511,1.66341,1.70126,1.73804,5805.13,2892.74,0.50932,1.00252,nh
log_lik[4079],0.950186,0.000848286,0.0467256,0.0473499,0.87155,0.951458,1.02515,3087.97,2742.24,0.270927,1.00053,nh
log_lik[4080],1.18854,0.000517436,0.0320505,0.0316481,1.13509,1.18847,1.24243,3957.54,2721.88,0.34722,1.00047,nh
log_lik[4081],1.69276,0.000266791,0.0132251,0.0132636,1.67099,1.69276,1.71463,2503.32,2591.51,0.219632,1.00121,nh
log_lik[4082],0.355086,0.00080964,0.0535403,0.0531377,0.266938,0.356003,0.44097,4435.34,3148.37,0.38914,1.00014,nh
log_lik[4083],-0.591103,0.00327473,0.151707,0.151688,-0.848779,-0.585535,-0.347578,2164.08,2514.37,0.189869,1.00038,nh
log_lik[4084],1.67578,0.000400939,0.0286483,0.0291942,1.62827,1.67591,1.72223,5165.24,2918.27,0.453179,0.999868,nh
log_lik[4085],1.22514,0.000263295,0.012766,0.0126506,1.20393,1.22516,1.24609,2394.3,2673.58,0.210067,0.999678,nh
log_lik[4086],1.56966,0.000350972,0.0238734,0.0238557,1.53008,1.56987,1.60941,4678.56,2761.19,0.410479,1.00094,nh
log_lik[4087],0.497287,0.00100645,0.0598609,0.0594011,0.398266,0.497436,0.595636,3564.23,2540.74,0.312712,0.999296,nh
log_lik[4088],1.86602,0.000283642,0.0176116,0.0173922,1.83607,1.86647,1.89455,3950.76,2642.61,0.346625,1.00195,nh
log_lik[4089],1.72524,0.000282658,0.0217587,0.0217555,1.68951,1.72546,1.76044,6058.26,2918.17,0.531529,1.00272,nh
log_lik[4090],1.79005,0.000313389,0.0228368,0.0233058,1.75172,1.78993,1.82687,5411.57,2792.63,0.474791,1.00024,nh
log_lik[4091],0.791909,0.00131565,0.0697992,0.0701569,0.677368,0.79256,0.906333,2864.4,2534.94,0.251312,0.999747,nh
log_lik[4092],1.05681,0.000462161,0.032259,0.0319435,1.00279,1.05639,1.10914,4951.3,2721.04,0.434409,1.00104,nh
log_lik[4093],1.40214,0.000553083,0.033631,0.0336367,1.34593,1.40287,1.45705,3766.6,2781.99,0.330467,1.00023,nh
log_lik[4094],1.27416,0.000460008,0.0320371,0.0317216,1.21972,1.27444,1.32677,4902.0,2620.53,0.430083,0.999861,nh
log_lik[4095],1.70095,0.000302343,0.0227968,0.0227511,1.66341,1.70126,1.73804,5805.13,2892.74,0.50932,1.00252,nh
log_lik[4096],1.86602,0.000283642,0.0176116,0.0173922,1.83607,1.86647,1.89455,3950.76,2642.61,0.346625,1.00195,nh
log_lik[4097],1.80585,0.000305253,0.0228052,0.0230367,1.76792,1.80586,1.84233,5657.68,2822.65,0.496383,0.99993,nh
log_lik[4098],1.5125,0.000276385,0.0116469,0.0116439,1.49332,1.51262,1.53186,1803.55,2579.1,0.158236,1.00268,nh
log_lik[4099],1.27847,0.000417759,0.0239654,0.0233393,1.23804,1.27868,1.31783,3401.38,2458.91,0.298424,1.00092,nh
log_lik[4100],1.75084,0.000290117,0.0139153,0.0144005,1.72823,1.75087,1.77402,2333.01,2413.84,0.204689,1.00128,nh
log_lik[4101],-0.0668541,0.00276941,0.131816,0.131646,-0.286437,-0.0629744,0.14508,2281.33,2411.94,0.200155,1.00076,nh
log_lik[4102],1.15972,0.000871577,0.0501546,0.0516995,1.07797,1.16013,1.2422,3383.23,2656.34,0.296832,0.999646,nh
log_lik[4103],-0.681524,0.00283532,0.138689,0.136522,-0.917582,-0.678861,-0.461364,2428.44,2372.6,0.213062,1.00033,nh
log_lik[4104],1.73175,0.000352081,0.0250403,0.0250651,1.69003,1.73194,1.77236,5139.39,2790.02,0.450911,0.999796,nh
log_lik[4105],1.32218,0.000364114,0.0246061,0.0244255,1.28075,1.32245,1.36103,4685.56,2567.56,0.411093,1.00202,nh
log_lik[4106],1.72938,0.000359874,0.0265028,0.027201,1.68586,1.72947,1.77215,5481.0,2920.39,0.480882,1.00001,nh
log_lik[4107],-4.3723,0.00164331,0.0872522,0.0884571,-4.51355,-4.37049,-4.23374,2840.53,2332.95,0.249217,1.00064,nh
log_lik[4108],-3.72633,0.00945826,0.375774,0.383164,-4.24327,-3.77849,-3.02767,1646.26,2023.01,0.144436,1.00084,nh
log_lik[4109],1.17483,0.000260889,0.0158154,0.0151152,1.14838,1.17516,1.19987,3727.05,2833.0,0.326997,0.99998,nh
log_lik[4110],1.56355,0.000267044,0.012197,0.012085,1.54284,1.56382,1.58366,2124.69,2139.84,0.186412,1.00051,nh
log_lik[4111],1.6179,0.000274651,0.0119091,0.0119426,1.59821,1.61793,1.63752,1906.71,2496.49,0.167288,1.00299,nh
log_lik[4112],1.71001,0.00026368,0.0136548,0.0136676,1.68775,1.70986,1.73252,2730.67,2659.84,0.239579,1.00129,nh
log_lik[4113],-0.0600068,0.00172039,0.0916801,0.0902395,-0.213232,-0.0597491,0.0864225,2892.99,2463.0,0.25382,1.00006,nh
log_lik[4114],0.82414,0.000344027,0.0246769,0.0246737,0.782166,0.82478,0.863554,5177.3,3007.51,0.454237,1.00003,nh
log_lik[4115],1.15972,0.000871577,0.0501546,0.0516995,1.07797,1.16013,1.2422,3383.23,2656.34,0.296832,0.999646,nh
log_lik[4116],1.01302,0.000930709,0.0503595,0.0513281,0.929721,1.01365,1.0951,2974.44,2612.21,0.260966,0.999516,nh
log_lik[4117],1.77729,0.000243012,0.017591,0.0176615,1.74912,1.77721,1.80653,5010.28,2825.13,0.439583,1.00249,nh
log_lik[4118],1.63273,0.00027368,0.0121144,0.0121171,1.61259,1.63273,1.65257,1989.88,2457.1,0.174585,1.00299,nh
log_lik[4119],1.59148,0.000284409,0.0115166,0.0116374,1.57244,1.59125,1.61049,1665.63,2594.34,0.146136,1.00231,nh
log_lik[4120],1.5103,0.000270479,0.0114115,0.0113761,1.49089,1.5104,1.52917,1806.5,2310.06,0.158496,1.00102,nh
log_lik[4121],1.36737,0.000318444,0.0206114,0.0204262,1.33208,1.3679,1.40071,4318.94,2696.26,0.378928,1.00167,nh
log_lik[4122],1.44029,0.000447458,0.0281581,0.028573,1.39331,1.44066,1.48674,4040.93,2866.52,0.354536,1.00068,nh
log_lik[4123],1.09166,0.000450084,0.0313885,0.0312647,1.03891,1.09149,1.14271,4938.27,2742.28,0.433265,1.00104,nh
log_lik[4124],1.52838,0.000276363,0.0111164,0.0110288,1.51027,1.52821,1.54683,1641.86,2437.31,0.14405,1.00413,nh
log_lik[4125],1.73175,0.000352081,0.0250403,0.0250651,1.69003,1.73194,1.77236,5139.39,2790.02,0.450911,0.999796,nh
log_lik[4126],-4.35276,0.00160993,0.0868676,0.0891862,-4.49377,-4.35165,-4.21366,2990.06,2663.12,0.262336,0.999489,nh
log_lik[4127],1.68471,0.000250782,0.0170406,0.0174075,1.65641,1.68516,1.71222,4753.73,2218.39,0.417074,1.00038,nh
log_lik[4128],0.911575,0.00116024,0.0629609,0.0640801,0.808149,0.911997,1.01531,2999.56,2563.09,0.26317,0.999755,nh
log_lik[4129],1.70234,0.000373585,0.0261097,0.0259064,1.65909,1.70271,1.74452,4952.31,2561.85,0.434497,0.999746,nh
log_lik[4130],0.768925,0.000307723,0.0113062,0.0112434,0.750729,0.769024,0.787184,1356.59,2513.59,0.119022,1.00082,nh
log_lik[4131],1.37076,0.000270823,0.0105249,0.0104085,1.35359,1.37048,1.38849,1534.52,2322.53,0.134633,1.00264,nh
log_lik[4132],1.84587,0.000285273,0.0202323,0.0203595,1.81194,1.84638,1.87852,5129.71,2551.37,0.450061,1.0009,nh
log_lik[4133],1.7924,0.000299118,0.0140438,0.0142441,1.76873,1.79279,1.81463,2236.79,2127.13,0.196248,1.00173,nh
log_lik[4134],1.58915,0.000464187,0.0302614,0.0299632,1.53905,1.58922,1.63843,4306.48,2957.89,0.377834,0.999562,nh
log_lik[4135],1.53302,0.000331022,0.0238242,0.0241069,1.49332,1.53325,1.57158,5241.0,2364.8,0.459825,1.00179,nh
log_lik[4136],1.2249,0.000405433,0.0279246,0.0273537,1.17835,1.22537,1.27019,4879.64,2756.55,0.428122,1.00119,nh
log_lik[4137],1.45102,0.00037644,0.0272061,0.0268514,1.40511,1.45143,1.4962,5273.81,2422.27,0.462704,1.00092,nh
log_lik[4138],1.86197,0.000281309,0.0189481,0.0188201,1.82988,1.86239,1.89275,4641.67,2429.53,0.407242,1.0019,nh
log_lik[4139],-4.30708,0.0025713,0.11632,0.100428,-4.46481,-4.31839,-4.10438,2335.92,2148.8,0.204944,0.999571,nh
log_lik[4140],1.46872,0.00036757,0.0266295,0.0266457,1.42387,1.46906,1.51305,5299.7,2387.53,0.464976,1.00094,nh
log_lik[4141],-0.735036,0.00229005,0.11958,0.118423,-0.93366,-0.731782,-0.544769,2773.09,2847.55,0.2433,0.999858,nh
log_lik[4142],1.8627,0.000286208,0.017002,0.0169641,1.83408,1.86328,1.89057,3615.81,2618.77,0.317238,1.00185,nh
log_lik[4143],1.86638,0.000282928,0.0178225,0.0175699,1.83582,1.86688,1.89523,4068.47,2639.73,0.356952,1.0021,nh
log_lik[4144],1.47618,0.000295196,0.0154169,0.0151174,1.45093,1.47585,1.50186,2782.9,2380.41,0.244161,1.00123,nh
log_lik[4145],1.17144,0.000262599,0.0135518,0.0134019,1.14886,1.17157,1.19352,2734.23,2718.7,0.239891,0.999571,nh
log_lik[4146],1.73515,0.000257883,0.0144285,0.0143973,1.71162,1.73517,1.75902,3192.65,2581.02,0.280111,1.00156,nh
log_lik[4147],-4.3723,0.00164331,0.0872522,0.0884571,-4.51355,-4.37049,-4.23374,2840.53,2332.95,0.249217,1.00064,nh
log_lik[4148],1.65474,0.000282562,0.0203988,0.0208281,1.62133,1.65493,1.68815,5299.56,2507.37,0.464963,1.00138,nh
log_lik[4149],1.51384,0.000297508,0.0170197,0.016905,1.48593,1.51353,1.54227,3333.51,2334.92,0.292469,1.00097,nh
log_lik[4150],1.62364,0.000289975,0.0117677,0.0118015,1.60424,1.62345,1.64283,1674.1,2423.76,0.14688,1.00287,nh
log_lik[4151],0.27988,0.000399498,0.0195108,0.0199764,0.246686,0.280753,0.310647,2390.92,2976.12,0.20977,1.00071,nh
log_lik[4152],0.812114,0.00027913,0.0145809,0.0142327,0.787158,0.812611,0.835642,2748.14,2660.67,0.241112,1.00064,nh
log_lik[4153],0.703066,0.000330624,0.0231078,0.0224623,0.664636,0.703405,0.739613,4953.7,2972.53,0.434619,1.00116,nh
log_lik[4154],1.3109,0.000268934,0.0105755,0.0106071,1.29357,1.31084,1.32846,1574.61,2474.27,0.13815,1.00245,nh
log_lik[4155],1.55365,0.000281327,0.0113892,0.0113796,1.53499,1.55348,1.57269,1662.42,2312.79,0.145854,1.00269,nh
log_lik[4156],1.79345,0.000313673,0.0235275,0.0238594,1.7546,1.79352,1.8309,5700.03,2821.46,0.500099,0.999966,nh
log_lik[4157],1.70234,0.000373585,0.0261097,0.0259064,1.65909,1.70271,1.74452,4952.31,2561.85,0.434497,0.999746,nh
log_lik[4158],1.77579,0.000244109,0.0182527,0.0184053,1.7465,1.77571,1.80607,5326.72,2863.05,0.467346,1.00258,nh
log_lik[4159],1.11592,0.000311251,0.0116844,0.0116747,1.09622,1.11582,1.13486,1448.23,2335.35,0.127063,1.00316,nh
log_lik[4160],1.3812,0.000489886,0.0301069,0.0308304,1.33108,1.38139,1.43112,3860.79,2927.23,0.338731,1.00042,nh
log_lik[4161],1.43557,0.000293673,0.0140978,0.0139521,1.41218,1.43529,1.45949,2357.33,2225.52,0.206823,1.00159,nh
log_lik[4162],1.49076,0.000411093,0.0265121,0.0267053,1.44676,1.49112,1.53433,4222.62,2922.96,0.370477,1.00062,nh
log_lik[4163],1.3109,0.000268934,0.0105755,0.0106071,1.29357,1.31084,1.32846,1574.61,2474.27,0.13815,1.00245,nh
log_lik[4164],1.00165,0.000263069,0.0137692,0.014082,0.978576,1.00164,1.02368,2767.38,2864.23,0.242799,0.999889,nh
log_lik[4165],1.63273,0.00027368,0.0121144,0.0121171,1.61259,1.63273,1.65257,1989.88,2457.1,0.174585,1.00299,nh
log_lik[4166],1.26697,0.000305353,0.0146538,0.0143224,1.24216,1.26732,1.29085,2381.93,2700.41,0.208982,1.00184,nh
log_lik[4167],1.56238,0.000276422,0.0113332,0.0113884,1.54387,1.56228,1.58144,1704.07,2429.22,0.149509,1.00406,nh
log_lik[4168],1.20287,0.00026467,0.0112108,0.011212,1.18437,1.20279,1.22163,1818.58,2560.77,0.159555,1.00043,nh
log_lik[4169],1.71751,0.000362356,0.0255591,0.0253129,1.6751,1.71772,1.75896,5046.95,2678.25,0.442801,0.999682,nh
log_lik[4170],1.56966,0.000350972,0.0238734,0.0238557,1.53008,1.56987,1.60941,4678.56,2761.19,0.410479,1.00094,nh
log_lik[4171],0.775509,0.00030765,0.0112437,0.0112041,0.757466,0.775611,0.793743,1342.13,2566.82,0.117753,1.00085,nh
log_lik[4172],1.56974,0.000266467,0.012309,0.0122178,1.549,1.57002,1.59004,2174.23,2064.88,0.190758,1.00051,nh
log_lik[4173],1.1866,0.000381386,0.0186171,0.0182991,1.15614,1.18706,1.21674,2450.74,2111.42,0.215018,1.0012,nh
log_lik[4174],1.55189,0.000315235,0.0220193,0.0222357,1.51521,1.55224,1.58754,4957.55,2436.23,0.434956,1.0018,nh
log_lik[4175],1.78633,0.000318593,0.0239067,0.0243802,1.74693,1.78637,1.82441,5708.11,2853.88,0.500808,1.00006,nh
log_lik[4176],1.83653,0.000282937,0.0186631,0.0190101,1.80593,1.83653,1.86631,4399.41,2495.47,0.385988,0.999554,nh
log_lik[4177],0.497287,0.00100645,0.0598609,0.0594011,0.398266,0.497436,0.595636,3564.23,2540.74,0.312712,0.999296,nh
log_lik[4178],1.55726,0.00026759,0.0120879,0.0121197,1.53672,1.55755,1.57723,2077.98,2190.72,0.182314,1.00053,nh
log_lik[4179],0.849618,0.000335061,0.0240008,0.0240735,0.808629,0.850352,0.888084,5161.5,3045.0,0.45285,1.00008,nh
log_lik[4180],1.54634,0.000369023,0.0246736,0.0247723,1.50525,1.5466,1.58711,4526.02,2898.13,0.397096,1.0007,nh
log_lik[4181],1.84106,0.000287069,0.0205147,0.0207966,1.80643,1.84153,1.87407,5207.33,2635.34,0.456872,1.00083,nh
log_lik[4182],1.81014,0.000297892,0.0145096,0.0146591,1.7855,1.81059,1.83336,2414.05,2218.0,0.211799,1.00165,nh
log_lik[4183],1.8627,0.000286208,0.017002,0.0169641,1.83408,1.86328,1.89057,3615.81,2618.77,0.317238,1.00185,nh
log_lik[4184],1.70913,0.000290498,0.0129443,0.0132816,1.68815,1.70889,1.73064,2014.65,2554.18,0.176758,1.00113,nh
log_lik[4185],1.25174,0.000478511,0.0295978,0.0287814,1.20272,1.25179,1.30155,3939.46,2553.8,0.345634,1.00063,nh
log_lik[4186],1.47474,0.000275015,0.0109652,0.0108967,1.45691,1.47473,1.4931,1612.14,2397.86,0.141443,1.0038,nh
log_lik[4187],1.45829,0.000269887,0.0119138,0.0116937,1.43871,1.45847,1.47782,1975.05,2846.4,0.173284,1.00198,nh
log_lik[4188],1.66076,0.000293866,0.0120278,0.0120367,1.64099,1.66066,1.68027,1702.31,2190.9,0.149355,1.00229,nh
log_lik[4189],1.55234,0.000305239,0.0201254,0.0202654,1.51904,1.55241,1.58507,4432.6,2483.94,0.3889,1.00156,nh
log_lik[4190],1.80917,0.000284967,0.016078,0.0164345,1.78293,1.80935,1.8352,3238.59,2420.3,0.284142,1.00017,nh
log_lik[4191],1.2911,0.000745234,0.0426571,0.0432074,1.22276,1.29168,1.36065,3332.1,2773.88,0.292346,1.00035,nh
log_lik[4192],-0.167831,0.000443613,0.0315148,0.0322484,-0.221809,-0.166377,-0.117536,5110.82,2690.03,0.448404,1.0001,nh
log_lik[4193],0.183716,0.000589406,0.0460001,0.0454472,0.106987,0.185055,0.256037,6131.69,2470.82,0.537971,0.99944,nh
log_lik[4194],-4.36882,0.00161889,0.0865817,0.0881031,-4.50862,-4.36628,-4.23123,2877.98,2353.4,0.252503,1.00062,nh
log_lik[4195],1.10719,0.000281333,0.0102556,0.0102448,1.09031,1.10733,1.12377,1360.88,2038.39,0.119399,1.00055,nh
log_lik[4196],-3.74839,0.00153248,0.0975272,0.0968963,-3.90547,-3.7509,-3.59013,4094.06,2606.09,0.359198,0.999273,nh
log_lik[4197],1.2706,0.000238626,0.00969444,0.00980599,1.25476,1.2705,1.28634,1679.3,2360.89,0.147336,1.00073,nh
log_lik[4198],0.952226,0.000271685,0.0122813,0.0121954,0.931686,0.95219,0.972223,2086.06,2337.65,0.183023,1.0001,nh
log_lik[4199],-0.384298,0.000598387,0.0408425,0.0406801,-0.454238,-0.382734,-0.321863,4677.72,2703.28,0.410406,1.00037,nh
log_lik[4200],0.922257,0.000316872,0.0115718,0.0114218,0.902916,0.922413,0.940706,1366.36,2246.32,0.11988,1.00064,nh
log_lik[4201],1.19466,0.000285788,0.0107448,0.0109543,1.17627,1.19473,1.2118,1464.72,2165.49,0.128509,1.00092,nh
log_lik[4202],0.748131,0.000317388,0.0144662,0.0144277,0.723238,0.748355,0.771537,2185.45,2436.7,0.191743,1.00045,nh
log_lik[4203],0.962123,0.000373216,0.0177065,0.0175023,0.932308,0.963075,0.98964,2288.52,2757.11,0.200786,1.00008,nh
log_lik[4204],1.33208,0.000343661,0.0231691,0.0238133,1.29436,1.33197,1.36938,4705.95,2143.37,0.412882,1.00346,nh
log_lik[4205],0.344266,0.00036513,0.0150033,0.0147002,0.318755,0.345042,0.367894,1712.28,2201.99,0.150229,1.00031,nh
log_lik[4206],0.760835,0.000326562,0.0113434,0.0111983,0.74183,0.761051,0.778883,1234.56,2088.88,0.108315,1.00127,nh
log_lik[4207],0.827663,0.000404357,0.0291194,0.0301112,0.779058,0.827667,0.875268,5287.12,3015.99,0.463872,0.999859,nh
log_lik[4208],0.798691,0.000446381,0.0316324,0.0328706,0.745901,0.798438,0.849546,5096.46,3052.95,0.447144,0.999797,nh
log_lik[4209],0.748131,0.000317388,0.0144662,0.0144277,0.723238,0.748355,0.771537,2185.45,2436.7,0.191743,1.00045,nh
log_lik[4210],-0.100926,0.000624406,0.0476043,0.0476187,-0.181085,-0.0987709,-0.0255311,5965.65,2317.18,0.523404,1.00195,nh
log_lik[4211],1.08067,0.000615613,0.0359944,0.0350534,1.02229,1.08073,1.14003,3527.51,2301.5,0.309491,1.00026,nh
log_lik[4212],0.339564,0.000702401,0.0513607,0.0523699,0.253715,0.339708,0.421881,5385.74,2779.63,0.472525,1.00009,nh
log_lik[4213],1.05504,0.000268113,0.019912,0.0198094,1.02169,1.05497,1.08702,5619.52,2432.28,0.493036,0.999628,nh
log_lik[4214],0.693448,0.000757825,0.0507667,0.0501646,0.609159,0.69399,0.774849,4572.08,2848.54,0.401137,0.999944,nh
log_lik[4215],1.18793,0.000218334,0.0137924,0.0137185,1.1644,1.18812,1.21015,4065.45,2306.92,0.356687,1.00123,nh
log_lik[4216],0.739722,0.000425465,0.0279757,0.0278835,0.693946,0.740483,0.78484,4413.2,2259.21,0.387198,1.00051,nh
log_lik[4217],1.05083,0.000311636,0.0115172,0.01153,1.03165,1.05116,1.06925,1399.67,2342.37,0.122802,1.00052,nh
log_lik[4218],0.696675,0.000535448,0.0364471,0.0374931,0.636687,0.69645,0.755542,4673.4,2747.32,0.410027,0.999949,nh
log_lik[4219],-0.932936,0.000972546,0.0645258,0.064835,-1.04131,-0.931954,-0.831458,4530.7,2270.21,0.397506,1.00048,nh
log_lik[4220],1.16929,0.000299908,0.0113603,0.011587,1.14989,1.16951,1.18725,1493.02,2306.62,0.130992,1.00085,nh
log_lik[4221],1.15399,0.00025219,0.00968369,0.00994758,1.13808,1.15415,1.16956,1496.27,2061.98,0.131277,1.00043,nh
log_lik[4222],1.27134,0.00019112,0.0119304,0.0120036,1.25175,1.27147,1.29109,4053.21,2542.93,0.355614,1.0018,nh
log_lik[4223],1.33327,0.000337945,0.022905,0.0234727,1.29589,1.33314,1.3701,4758.66,2143.06,0.417507,1.00376,nh
log_lik[4224],0.411686,0.0007284,0.048888,0.0487596,0.333043,0.412174,0.491205,4568.06,2874.61,0.400785,1.00034,nh
log_lik[4225],-1.20035,0.00119329,0.0758085,0.0760327,-1.32791,-1.19856,-1.07921,4165.16,2289.9,0.365436,1.00057,nh
log_lik[4226],0.917432,0.000388844,0.0194102,0.0194117,0.884797,0.918321,0.947818,2533.93,2674.87,0.222317,1.0004,nh
log_lik[4227],1.3336,0.000242427,0.0180125,0.0180793,1.30375,1.33361,1.36271,5769.08,2384.16,0.506157,1.0037,nh
log_lik[4228],0.279213,0.000558498,0.0426938,0.0422009,0.208323,0.280252,0.346184,5895.71,2444.5,0.517267,0.999448,nh
log_lik[4229],1.07095,0.00029693,0.0233063,0.0236024,1.03209,1.07138,1.10802,6289.95,2479.28,0.551856,0.999741,nh
log_lik[4230],0.750485,0.000370253,0.0163759,0.0165035,0.722381,0.751083,0.776003,1992.86,2257.79,0.174846,1.00073,nh
log_lik[4231],0.604336,0.000402259,0.020835,0.0209639,0.568466,0.604444,0.636496,2687.55,2540.22,0.235796,1.00099,nh
log_lik[4232],0.773269,0.000417306,0.0202958,0.0198822,0.739103,0.77376,0.805128,2421.75,2156.53,0.212475,1.00056,nh
log_lik[4233],1.07915,0.000540102,0.0320665,0.0319558,1.02697,1.07912,1.13323,3575.46,2514.43,0.313697,1.00176,nh
log_lik[4234],1.00442,0.000258177,0.0150795,0.0148343,0.979355,1.00448,1.0294,3508.78,2505.25,0.307847,1.00011,nh
log_lik[4235],0.132359,0.000384515,0.0189873,0.0186001,0.0999889,0.133123,0.161858,2473.41,2668.55,0.217007,1.00059,nh
log_lik[4236],1.22266,0.000212077,0.0101799,0.0100685,1.20591,1.22256,1.23968,2367.21,2152.53,0.20769,1.00024,nh
log_lik[4237],1.20903,0.000256998,0.0099047,0.0100011,1.19261,1.20918,1.22497,1524.86,2227.58,0.133785,1.0008,nh
log_lik[4238],1.31586,0.000492942,0.0328333,0.0332015,1.26163,1.31585,1.36854,4581.19,2514.91,0.401937,0.999651,nh
log_lik[4239],1.21352,0.000375557,0.0244058,0.0243119,1.17262,1.21356,1.25453,4262.01,2279.59,0.373932,1.00211,nh
log_lik[4240],0.796195,0.000449369,0.0318015,0.0329904,0.743205,0.795904,0.847252,5083.01,3053.35,0.445964,0.999774,nh
log_lik[4241],1.44356,0.000285555,0.0205208,0.0203711,1.4091,1.44376,1.47607,5448.55,2297.85,0.478035,1.00013,nh
log_lik[4242],1.32257,0.000213961,0.0160782,0.0162181,1.29623,1.32272,1.34874,5861.98,2260.34,0.514308,1.00341,nh
log_lik[4243],1.23901,0.000509533,0.0306117,0.0305767,1.18912,1.23888,1.28912,3735.17,2310.69,0.32771,1.00103,nh
log_lik[4244],1.26985,0.000473737,0.0290186,0.0291579,1.2225,1.26971,1.31718,3848.36,2262.14,0.337641,1.00141,nh
log_lik[4245],1.07144,0.000299172,0.0235231,0.0239322,1.03221,1.07191,1.10875,6305.42,2405.29,0.553214,0.999729,nh
log_lik[4246],0.618268,0.000634319,0.0457156,0.0467838,0.542501,0.618451,0.692459,5236.44,2799.94,0.459425,1.00011,nh
log_lik[4247],1.19031,0.00021887,0.0139697,0.0138825,1.16664,1.19047,1.21288,4148.42,2304.71,0.363967,1.00114,nh
log_lik[4248],1.0375,0.000358744,0.0154272,0.0153817,1.01166,1.03789,1.06207,1946.91,2443.46,0.170814,1.00031,nh
log_lik[4249],1.23485,0.000205545,0.0104899,0.0103726,1.21756,1.23476,1.25237,2683.8,2180.1,0.235466,1.00065,nh
log_lik[4250],0.745369,0.000449303,0.0310666,0.0309342,0.694919,0.746096,0.795933,4681.46,2502.05,0.410733,1.00042,nh
log_lik[4251],1.22553,0.000262531,0.018344,0.0184987,1.19494,1.22576,1.25557,4962.42,2265.98,0.435384,1.00199,nh
log_lik[4252],0.784866,0.000304248,0.0164841,0.0168068,0.757346,0.785295,0.811328,3022.29,2672.49,0.265164,1.00061,nh
log_lik[4253],1.30696,0.000218247,0.00984939,0.0097157,1.29061,1.30696,1.32343,2098.55,2428.55,0.184119,1.0004,nh
log_lik[4254],1.28404,0.00018922,0.0126501,0.0128063,1.26342,1.28424,1.30463,4606.34,2457.31,0.404143,1.00224,nh
log_lik[4255],1.3149,0.000203708,0.0151562,0.0154144,1.28997,1.31506,1.33944,5749.53,2566.44,0.504442,1.00316,nh
log_lik[4256],1.32711,0.000480042,0.0322112,0.0326583,1.2741,1.32705,1.37885,4652.53,2516.56,0.408195,0.99964,nh
log_lik[4257],1.30991,0.000499353,0.0331443,0.0334981,1.25506,1.30984,1.36323,4545.97,2515.04,0.398847,0.999656,nh
